date,hr,open,high,low,close,volume
2020.07.22,17:00,22.244,22.436,22.102,22.214,8587
2020.07.22,18:00,22.213,22.477,22.129,22.439,7625
2020.07.22,19:00,22.438,22.861,22.3,22.713,7672
2020.07.22,20:00,22.715,22.931,22.578,22.659,6399
2020.07.22,21:00,22.657,22.927,22.655,22.857,3970
2020.07.22,22:00,22.858,23.024,22.79,22.999,3077
2020.07.22,23:00,22.999,23.075,22.929,23.005,1546
2020.07.23,1:00,23.006,23.245,22.731,22.902,3841
2020.07.23,2:00,22.904,22.958,22.684,22.812,2810
2020.07.23,3:00,22.814,23.094,22.753,22.956,4089
2020.07.23,4:00,22.956,22.956,22.59,22.681,6827
2020.07.23,5:00,22.681,22.724,22.389,22.443,4583
2020.07.23,6:00,22.444,22.582,22.437,22.506,2906
2020.07.23,7:00,22.505,22.723,22.494,22.67,2371
2020.07.23,8:00,22.671,22.709,22.549,22.65,3264
2020.07.23,9:00,22.65,22.883,22.65,22.88,5649
2020.07.23,10:00,22.878,22.91,22.706,22.799,4998
2020.07.23,11:00,22.794,23.135,22.794,22.862,6284
2020.07.23,12:00,22.868,22.916,22.813,22.886,3289
2020.07.23,13:00,22.885,22.967,22.831,22.931,2898
2020.07.23,14:00,22.924,22.924,22.48,22.762,5569
2020.07.23,15:00,22.757,22.771,22.455,22.507,10679
2020.07.23,16:00,22.506,22.675,22.334,22.651,9639
2020.07.23,17:00,22.656,22.81,22.494,22.766,9481
2020.07.23,18:00,22.764,23.07,22.707,22.929,10508
2020.07.23,19:00,22.932,22.932,22.635,22.737,9160
2020.07.23,20:00,22.738,22.812,22.519,22.615,5762
2020.07.23,21:00,22.613,22.677,22.246,22.638,8875
2020.07.23,22:00,22.639,22.685,22.392,22.565,6275
2020.07.23,23:00,22.569,22.602,22.446,22.595,1123
2020.07.24,1:00,22.607,22.829,22.602,22.696,2334
2020.07.24,2:00,22.693,22.699,22.568,22.574,2097
2020.07.24,3:00,22.573,22.755,22.525,22.732,2852
2020.07.24,4:00,22.734,22.773,22.587,22.659,4065
2020.07.24,5:00,22.662,22.741,22.635,22.729,2657
2020.07.24,6:00,22.729,22.734,22.61,22.658,3347
2020.07.24,7:00,22.658,22.662,22.552,22.585,3783
2020.07.24,8:00,22.585,22.589,22.391,22.466,6380
2020.07.24,9:00,22.466,22.629,22.432,22.513,5664
2020.07.24,10:00,22.512,22.767,22.486,22.68,6472
2020.07.24,11:00,22.683,22.724,22.547,22.615,4027
2020.07.24,12:00,22.618,22.66,22.562,22.628,2457
2020.07.24,13:00,22.625,22.645,22.459,22.466,2734
2020.07.24,14:00,22.463,22.628,22.449,22.615,4903
2020.07.24,15:00,22.615,22.695,22.534,22.627,6158
2020.07.24,16:00,22.625,22.907,22.57,22.829,12910
2020.07.24,17:00,22.83,22.921,22.759,22.828,7657
2020.07.24,18:00,22.828,22.855,22.477,22.634,7478
2020.07.24,19:00,22.634,22.685,22.59,22.66,3072
2020.07.24,20:00,22.66,22.725,22.587,22.693,2424
2020.07.24,21:00,22.694,22.817,22.689,22.807,2655
2020.07.24,22:00,22.812,22.835,22.699,22.755,3143
2020.07.24,23:00,22.752,22.799,22.721,22.772,1261
2020.07.27,1:00,22.723,23.089,22.723,22.97,3657
2020.07.27,2:00,22.968,23.122,22.899,23.064,2703
2020.07.27,3:00,23.064,23.1,22.98,22.99,5002
2020.07.27,4:00,22.99,23.074,22.911,23.028,6642
2020.07.27,5:00,23.029,23.697,22.994,23.628,8364
2020.07.27,6:00,23.625,24.386,23.542,23.999,11697
2020.07.27,7:00,23.999,24.158,23.978,24.122,3496
2020.07.27,8:00,24.121,24.292,24.054,24.184,6246
2020.07.27,9:00,24.185,24.294,24.009,24.132,5956
2020.07.27,10:00,24.129,24.164,23.954,23.99,4880
2020.07.27,11:00,23.989,24.166,23.979,24.064,4451
2020.07.27,12:00,24.061,24.17,24.01,24.147,3430
2020.07.27,13:00,24.149,24.52,24.091,24.513,4999
2020.07.27,14:00,24.509,24.592,24.229,24.35,6534
2020.07.27,15:00,24.349,24.405,24.12,24.132,9589
2020.07.27,16:00,24.132,24.398,24.056,24.302,11300
2020.07.27,17:00,24.297,24.402,24.193,24.333,7609
2020.07.27,18:00,24.333,24.341,24.09,24.23,6215
2020.07.27,19:00,24.229,24.321,24.161,24.279,5121
2020.07.27,20:00,24.284,24.453,24.229,24.442,5135
2020.07.27,21:00,24.441,24.455,24.228,24.275,3648
2020.07.27,22:00,24.275,24.509,24.225,24.489,3304
2020.07.27,23:00,24.48,24.589,24.389,24.583,1160
2020.07.28,1:00,24.501,25.015,24.473,24.965,5016
2020.07.28,2:00,24.961,25.591,24.957,25.589,6073
2020.07.28,3:00,25.593,25.631,25.366,25.481,5386
2020.07.28,4:00,25.482,26.129,25.407,25.94,10880
2020.07.28,5:00,25.937,26.203,25.82,25.883,5603
2020.07.28,6:00,25.883,25.895,24.063,24.509,16405
2020.07.28,7:00,24.513,24.75,24.508,24.739,3599
2020.07.28,8:00,24.737,24.876,24.27,24.509,5571
2020.07.28,9:00,24.511,24.75,24.379,24.463,4996
2020.07.28,10:00,24.459,24.524,22.278,23.206,9918
2020.07.28,11:00,23.208,23.878,23.144,23.877,5550
2020.07.28,12:00,23.879,24.077,23.52,23.782,5026
2020.07.28,13:00,23.782,23.86,23.234,23.574,3243
2020.07.28,14:00,23.593,23.816,23.378,23.68,4166
2020.07.28,15:00,23.682,23.899,23.357,23.883,8328
2020.07.28,16:00,23.876,24.095,23.689,23.871,13442
2020.07.28,17:00,23.869,24.658,23.855,24.647,13661
2020.07.28,18:00,24.646,24.646,24.323,24.56,8875
2020.07.28,19:00,24.56,24.561,24.142,24.255,7761
2020.07.28,20:00,24.255,24.314,23.964,24.238,7841
2020.07.28,21:00,24.242,24.414,24.153,24.391,4358
2020.07.28,22:00,24.389,24.49,24.287,24.442,3639
2020.07.28,23:00,24.441,24.48,24.259,24.426,1560
2020.07.29,1:00,24.438,24.493,23.929,24.045,2365
2020.07.29,2:00,24.045,24.256,23.992,24.253,1504
2020.07.29,3:00,24.284,24.462,24.123,24.291,3564
2020.07.29,4:00,24.292,24.514,24.292,24.352,5258
2020.07.29,5:00,24.352,24.368,24.027,24.26,4890
2020.07.29,6:00,24.262,24.285,24.151,24.243,3766
2020.07.29,7:00,24.244,24.308,24.177,24.21,2401
2020.07.29,8:00,24.208,24.26,24.188,24.215,2581
2020.07.29,9:00,24.214,24.379,24.076,24.319,5962
2020.07.29,10:00,24.317,24.456,24.247,24.274,4979
2020.07.29,11:00,24.268,24.383,24.254,24.375,2204
2020.07.29,12:00,24.373,24.402,24.309,24.344,1275
2020.07.29,13:00,24.342,24.375,24.194,24.314,1611
2020.07.29,14:00,24.315,24.355,24.216,24.323,2834
2020.07.29,15:00,24.323,24.404,24.205,24.366,6714
2020.07.29,16:00,24.365,24.444,24.085,24.181,11132
2020.07.29,17:00,24.18,24.232,23.944,24.15,9730
2020.07.29,18:00,24.15,24.219,24.04,24.152,6738
2020.07.29,19:00,24.151,24.214,24.096,24.201,4198
2020.07.29,20:00,24.2,24.311,24.166,24.196,4375
2020.07.29,21:00,24.194,24.95,24.063,24.453,13747
2020.07.29,22:00,24.453,24.507,23.302,24.218,12559
2020.07.29,23:00,24.22,24.287,24.073,24.286,1667
2020.07.30,1:00,24.335,24.397,24.254,24.301,1300
2020.07.30,2:00,24.301,24.317,24.188,24.235,1100
2020.07.30,3:00,24.23,24.287,24.194,24.282,1863
2020.07.30,4:00,24.265,24.372,24.151,24.192,4549
2020.07.30,5:00,24.192,24.245,24.12,24.24,2461
2020.07.30,6:00,24.241,24.25,24.189,24.214,1589
2020.07.30,7:00,24.211,24.227,24.139,24.144,1267
2020.07.30,8:00,24.144,24.153,23.731,23.809,5255
2020.07.30,9:00,23.806,23.865,23.342,23.585,8014
2020.07.30,10:00,23.583,23.628,23,23.552,7508
2020.07.30,11:00,23.553,23.745,23.233,23.317,6115
2020.07.30,12:00,23.315,23.614,23.097,23.552,4682
2020.07.30,13:00,23.548,23.557,23.194,23.291,3038
2020.07.30,14:00,23.292,23.427,23.163,23.254,4619
2020.07.30,15:00,23.255,23.402,22.907,23.163,10355
2020.07.30,16:00,23.163,23.626,23.163,23.441,15444
2020.07.30,17:00,23.44,23.54,22.976,23.183,16348
2020.07.30,18:00,23.185,23.281,23.044,23.223,10599
2020.07.30,19:00,23.223,23.317,23.164,23.282,6311
2020.07.30,20:00,23.28,23.36,23.247,23.289,5282
2020.07.30,21:00,23.289,23.317,23.224,23.314,3275
2020.07.30,22:00,23.314,23.368,23.272,23.348,3284
2020.07.30,23:00,23.347,23.528,23.324,23.485,2172
2020.07.31,1:00,23.524,23.544,23.434,23.458,1969
2020.07.31,2:00,23.459,23.492,23.343,23.478,1791
2020.07.31,3:00,23.476,23.536,23.318,23.322,3222
2020.07.31,4:00,23.324,23.614,23.277,23.608,8312
2020.07.31,5:00,23.607,23.663,23.515,23.557,5410
2020.07.31,6:00,23.555,23.696,23.538,23.661,3579
2020.07.31,7:00,23.661,23.691,23.582,23.631,3457
2020.07.31,8:00,23.627,23.908,23.622,23.834,6068
2020.07.31,9:00,23.837,24.308,23.828,24.173,11585
2020.07.31,10:00,24.173,24.23,23.969,24.112,6175
2020.07.31,11:00,24.109,24.158,24.03,24.123,2610
2020.07.31,12:00,24.123,24.157,24.078,24.112,1929
2020.07.31,13:00,24.112,24.162,24.059,24.106,1984
2020.07.31,14:00,24.111,24.123,23.973,24.055,2771
2020.07.31,15:00,24.054,24.384,24.052,24.229,8987
2020.07.31,16:00,24.232,24.259,23.729,23.977,16559
2020.07.31,17:00,23.977,24.145,23.884,24.118,11847
2020.07.31,18:00,24.12,24.245,24.009,24.083,9935
2020.07.31,19:00,24.081,24.141,23.947,24.112,9412
2020.07.31,20:00,24.11,24.161,23.99,24.063,6386
2020.07.31,21:00,24.063,24.205,24.057,24.189,3691
2020.07.31,22:00,24.186,24.331,24.157,24.308,4077
2020.07.31,23:00,24.308,24.494,24.216,24.394,2338
2020.08.03,1:00,24.58,24.894,24.238,24.618,4447
2020.08.03,2:00,24.621,24.676,24.073,24.56,2640
2020.08.03,3:00,24.561,24.637,24.252,24.371,3219
2020.08.03,4:00,24.373,24.376,24.003,24.304,7051
2020.08.03,5:00,24.303,24.433,24.203,24.34,3616
2020.08.03,6:00,24.345,24.387,24.277,24.33,2080
2020.08.03,7:00,24.328,24.339,24.282,24.324,1102
2020.08.03,8:00,24.324,24.432,24.322,24.377,3144
2020.08.03,9:00,24.378,24.429,24.224,24.271,4448
2020.08.03,10:00,24.271,24.337,24.168,24.25,2987
2020.08.03,11:00,24.251,24.407,24.251,24.373,2391
2020.08.03,12:00,24.376,24.414,24.231,24.243,2895
2020.08.03,13:00,24.239,24.285,24.132,24.223,3595
2020.08.03,14:00,24.23,24.334,24.203,24.279,3142
2020.08.03,15:00,24.279,24.323,24.223,24.259,5609
2020.08.03,16:00,24.256,24.32,24.046,24.112,10829
2020.08.03,17:00,24.106,24.334,24.052,24.284,8324
2020.08.03,18:00,24.287,24.374,24.224,24.239,3717
2020.08.03,19:00,24.239,24.257,24.189,24.225,3398
2020.08.03,20:00,24.225,24.326,24.219,24.31,2800
2020.08.03,21:00,24.31,24.407,24.286,24.334,2146
2020.08.03,22:00,24.334,24.445,24.324,24.409,2320
2020.08.03,23:00,24.412,24.419,24.264,24.329,1229
2020.08.04,1:00,24.346,24.384,24.181,24.222,1250
2020.08.04,2:00,24.222,24.264,24.159,24.244,1138
2020.08.04,3:00,24.239,24.307,24.186,24.256,1901
2020.08.04,4:00,24.254,24.333,24.227,24.265,4546
2020.08.04,5:00,24.265,24.315,24.264,24.304,2567
2020.08.04,6:00,24.301,24.459,24.246,24.334,2941
2020.08.04,7:00,24.333,24.384,24.31,24.375,1368
2020.08.04,8:00,24.377,24.392,24.309,24.381,2134
2020.08.04,9:00,24.381,24.394,24.275,24.304,3738
2020.08.04,10:00,24.311,24.371,24.294,24.356,3355
2020.08.04,11:00,24.356,24.367,24.281,24.328,2059
2020.08.04,12:00,24.33,24.38,24.23,24.309,1823
2020.08.04,13:00,24.306,24.315,24.239,24.256,1926
2020.08.04,14:00,24.258,24.321,24.129,24.261,4111
2020.08.04,15:00,24.262,24.412,24.262,24.303,6052
2020.08.04,16:00,24.303,24.396,24.27,24.379,7071
2020.08.04,17:00,24.379,25.355,24.349,25.259,16736
2020.08.04,18:00,25.254,25.45,25.24,25.401,10232
2020.08.04,19:00,25.399,25.789,25.286,25.629,11880
2020.08.04,20:00,25.626,25.859,25.56,25.824,8754
2020.08.04,21:00,25.824,25.974,25.354,25.634,9476
2020.08.04,22:00,25.631,26.019,25.616,26.007,7473
2020.08.04,23:00,26.007,26.037,25.856,25.989,3903
2020.08.05,1:00,26.103,26.314,25.805,25.996,3620
2020.08.05,2:00,25.997,26.267,25.974,26.24,2782
2020.08.05,3:00,26.235,26.235,25.373,25.823,5715
2020.08.05,4:00,25.827,26.004,25.712,25.94,6720
2020.08.05,5:00,25.939,25.942,25.576,25.88,6900
2020.08.05,6:00,25.88,25.887,25.777,25.847,3003
2020.08.05,7:00,25.848,26.042,25.814,25.976,2777
2020.08.05,8:00,25.976,26.123,25.886,26.027,4989
2020.08.05,9:00,26.032,26.605,26.013,26.543,8517
2020.08.05,10:00,26.542,26.651,26.215,26.55,8451
2020.08.05,11:00,26.544,26.767,26.329,26.677,4780
2020.08.05,12:00,26.677,26.843,26.556,26.814,4272
2020.08.05,13:00,26.814,26.995,26.743,26.895,4119
2020.08.05,14:00,26.881,26.978,26.691,26.865,5059
2020.08.05,15:00,26.868,27.012,26.582,26.723,13681
2020.08.05,16:00,26.719,27.12,26.585,27.051,17553
2020.08.05,17:00,27.053,27.14,26.777,26.819,14482
2020.08.05,18:00,26.818,26.99,26.643,26.79,11062
2020.08.05,19:00,26.793,26.859,26.418,26.564,14159
2020.08.05,20:00,26.566,26.81,26.548,26.794,9657
2020.08.05,21:00,26.788,26.992,26.76,26.95,6032
2020.08.05,22:00,26.956,27.109,26.904,26.907,5646
2020.08.05,23:00,26.905,26.989,26.905,26.934,1820
2020.08.06,1:00,26.951,27.124,26.897,26.899,1280
2020.08.06,2:00,26.899,26.989,26.832,26.879,1189
2020.08.06,3:00,26.879,26.997,26.791,26.951,2762
2020.08.06,4:00,26.953,27.043,26.849,26.963,6869
2020.08.06,5:00,26.958,27.016,26.903,26.915,4272
2020.08.06,6:00,26.915,27.01,26.911,26.964,2429
2020.08.06,7:00,26.964,27.064,26.939,27.06,2072
2020.08.06,8:00,27.059,27.795,27.025,27.682,10015
2020.08.06,9:00,27.683,27.856,27.486,27.722,11998
2020.08.06,10:00,27.721,27.745,27.38,27.424,6461
2020.08.06,11:00,27.422,27.765,27.315,27.65,6348
2020.08.06,12:00,27.651,27.845,27.641,27.757,3546
2020.08.06,13:00,27.758,27.847,27.691,27.81,3484
2020.08.06,14:00,27.81,28.194,27.787,28.168,7041
2020.08.06,15:00,28.186,28.458,27.927,28.028,11384
2020.08.06,16:00,28.024,28.411,28.013,28.333,15491
2020.08.06,17:00,28.324,28.389,27.892,28.185,16434
2020.08.06,18:00,28.184,28.188,27.793,28.124,13675
2020.08.06,19:00,28.124,28.382,28.089,28.382,9519
2020.08.06,20:00,28.381,28.404,28.231,28.276,6964
2020.08.06,21:00,28.277,28.647,28.261,28.644,6059
2020.08.06,22:00,28.644,28.881,28.53,28.837,6743
2020.08.06,23:00,28.831,29.081,28.728,28.895,3101
2020.08.07,1:00,28.9,29.493,28.899,29.359,4535
2020.08.07,2:00,29.36,29.846,29.326,29.764,3960
2020.08.07,3:00,29.773,29.828,29.259,29.289,5191
2020.08.07,4:00,29.289,29.409,28.855,29.099,11210
2020.08.07,5:00,29.094,29.107,28.609,28.876,5872
2020.08.07,6:00,28.874,29.034,27.912,28.117,8676
2020.08.07,7:00,28.118,28.501,27.862,28.431,8663
2020.08.07,8:00,28.431,28.548,28.158,28.483,6949
2020.08.07,9:00,28.484,28.811,28.217,28.301,8546
2020.08.07,10:00,28.293,28.494,28.046,28.432,6440
2020.08.07,11:00,28.434,28.45,28.193,28.388,3447
2020.08.07,12:00,28.391,28.458,28.237,28.284,2903
2020.08.07,13:00,28.281,28.347,28.07,28.336,3222
2020.08.07,14:00,28.337,28.359,27.994,28.065,3319
2020.08.07,15:00,28.064,28.88,27.548,28.599,15184
2020.08.07,16:00,28.595,28.678,27.762,28.011,19967
2020.08.07,17:00,28.007,28.038,27.377,27.962,22342
2020.08.07,18:00,27.96,28.114,27.751,27.838,14991
2020.08.07,19:00,27.838,27.983,27.672,27.697,10161
2020.08.07,20:00,27.695,27.835,27.431,27.793,14208
2020.08.07,21:00,27.792,28.294,27.725,28.007,9589
2020.08.07,22:00,28.012,28.284,27.988,28.102,5049
2020.08.07,23:00,28.103,28.295,28.047,28.295,1384
2020.08.10,1:00,28.463,28.474,27.804,28.043,4991
2020.08.10,2:00,28.047,28.252,28.047,28.13,2785
2020.08.10,3:00,28.128,28.337,28.045,28.252,3627
2020.08.10,4:00,28.25,28.253,27.846,27.943,8944
2020.08.10,5:00,27.941,28.1,27.867,27.96,4634
2020.08.10,6:00,27.96,28.016,27.924,28.008,2346
2020.08.10,7:00,28.009,28.087,27.983,28.06,1577
2020.08.10,8:00,28.06,28.499,28.045,28.435,6030
2020.08.10,9:00,28.431,28.68,28.358,28.379,10234
2020.08.10,10:00,28.381,28.468,28.24,28.387,5539
2020.08.10,11:00,28.393,28.412,28.193,28.326,3558
2020.08.10,12:00,28.327,28.394,28.211,28.276,2509
2020.08.10,13:00,28.275,28.356,28.217,28.266,1660
2020.08.10,14:00,28.265,28.31,28.155,28.275,2216
2020.08.10,15:00,28.275,28.543,28.27,28.498,8773
2020.08.10,16:00,28.498,29.126,28.376,29.11,13579
2020.08.10,17:00,29.1,29.412,28.807,28.835,16693
2020.08.10,18:00,28.835,29.071,28.668,28.973,13293
2020.08.10,19:00,28.975,29.128,28.798,29.001,9748
2020.08.10,20:00,29.001,29.191,28.961,29.178,7741
2020.08.10,21:00,29.179,29.267,28.553,28.858,7666
2020.08.10,22:00,28.861,29.03,28.656,28.985,5493
2020.08.10,23:00,28.986,29.132,28.961,29.127,1830
2020.08.11,1:00,29.093,29.249,28.914,29.062,2465
2020.08.11,2:00,29.062,29.16,28.952,29.068,1485
2020.08.11,3:00,29.066,29.084,28.731,28.893,4347
2020.08.11,4:00,28.893,29.17,28.558,29.077,10059
2020.08.11,5:00,29.08,29.111,28.88,28.978,5887
2020.08.11,6:00,28.979,29.011,28.775,28.99,5199
2020.08.11,7:00,28.99,29.033,28.807,28.894,3080
2020.08.11,8:00,28.894,28.898,28.47,28.525,9348
2020.08.11,9:00,28.524,28.606,27.703,28.051,14060
2020.08.11,10:00,28.061,28.413,28.044,28.231,8188
2020.08.11,11:00,28.231,28.277,27.711,28.204,8894
2020.08.11,12:00,28.202,28.493,28.136,28.183,6431
2020.08.11,13:00,28.187,28.315,28.021,28.264,5422
2020.08.11,14:00,28.266,28.275,27.581,27.656,9090
2020.08.11,15:00,27.668,27.884,27.072,27.307,13629
2020.08.11,16:00,27.308,27.363,26.792,27.077,20370
2020.08.11,17:00,27.073,27.395,26.99,27.311,14145
2020.08.11,18:00,27.309,27.354,26.945,27.034,12207
2020.08.11,19:00,27.034,27.141,26.521,26.582,9875
2020.08.11,20:00,26.585,26.738,25.174,25.401,17680
2020.08.11,21:00,25.402,25.651,24.744,25.503,12923
2020.08.11,22:00,25.505,25.588,24.937,25.02,9253
2020.08.11,23:00,25.021,25.078,24.37,24.784,4470
2020.08.12,1:00,24.765,25.936,24.75,25.758,5616
2020.08.12,2:00,25.753,25.779,24.789,24.914,5247
2020.08.12,3:00,24.917,25.399,24.916,25.206,4121
2020.08.12,4:00,25.206,25.354,24.149,24.591,7040
2020.08.12,5:00,24.588,24.588,23.402,23.97,8451
2020.08.12,6:00,23.97,24.293,23.938,23.989,4501
2020.08.12,7:00,23.984,24.246,23.466,24.125,6312
2020.08.12,8:00,24.125,24.166,23.891,24.006,3634
2020.08.12,9:00,24.003,25.375,23.994,25.128,9578
2020.08.12,10:00,25.152,26.218,25.112,26.178,8006
2020.08.12,11:00,26.175,26.28,24.887,25.461,7425
2020.08.12,12:00,25.467,25.882,25.36,25.734,4617
2020.08.12,13:00,25.734,25.879,25.604,25.765,3441
2020.08.12,14:00,25.764,26.056,25.27,25.446,5734
2020.08.12,15:00,25.394,25.791,24.921,25.713,14374
2020.08.12,16:00,25.713,26.03,25.474,25.636,17111
2020.08.12,17:00,25.633,25.922,25.276,25.895,12581
2020.08.12,18:00,25.892,25.9,25.692,25.846,7534
2020.08.12,19:00,25.847,26.201,25.847,26.087,8180
2020.08.12,20:00,26.086,26.152,25.708,25.872,8839
2020.08.12,21:00,25.875,26.019,25.491,25.579,5519
2020.08.12,22:00,25.585,25.678,25.116,25.12,5438
2020.08.12,23:00,25.122,25.6,25.122,25.518,2814
2020.08.13,1:00,25.524,25.767,25.295,25.298,2297
2020.08.13,2:00,25.3,25.691,25.267,25.643,2148
2020.08.13,3:00,25.643,25.882,25.559,25.751,3533
2020.08.13,4:00,25.751,26.068,25.744,25.82,9580
2020.08.13,5:00,25.82,25.906,25.775,25.875,4724
2020.08.13,6:00,25.876,26.004,25.83,25.83,3191
2020.08.13,7:00,25.825,25.841,25.627,25.81,3846
2020.08.13,8:00,25.805,26.012,25.777,25.864,5275
2020.08.13,9:00,25.864,25.988,25.835,25.885,5392
2020.08.13,10:00,25.884,25.92,25.689,25.864,4661
2020.08.13,11:00,25.863,26.044,25.731,25.915,4090
2020.08.13,12:00,25.917,25.965,25.838,25.927,3264
2020.08.13,13:00,25.927,26.332,25.918,26.289,3536
2020.08.13,14:00,26.289,26.761,26.187,26.379,8477
2020.08.13,15:00,26.382,26.54,25.901,26.426,11240
2020.08.13,16:00,26.422,26.753,26.242,26.689,15361
2020.08.13,17:00,26.689,26.858,26.529,26.77,13855
2020.08.13,18:00,26.77,26.789,26.521,26.678,10142
2020.08.13,19:00,26.677,27.251,26.648,27.155,7977
2020.08.13,20:00,27.153,27.718,27.085,27.381,14572
2020.08.13,21:00,27.383,27.389,26.578,27.145,13628
2020.08.13,22:00,27.146,27.495,26.862,27.31,6809
2020.08.13,23:00,27.303,27.575,27.199,27.481,2268
2020.08.14,1:00,27.503,27.644,26.99,27.556,3024
2020.08.14,2:00,27.556,27.719,27.414,27.463,2026
2020.08.14,3:00,27.462,27.55,27.225,27.239,3556
2020.08.14,4:00,27.255,27.526,27.237,27.409,10067
2020.08.14,5:00,27.411,27.519,27.088,27.204,6344
2020.08.14,6:00,27.203,27.347,27.015,27.107,7956
2020.08.14,7:00,27.109,27.374,27.104,27.316,3840
2020.08.14,8:00,27.317,27.458,26.86,27.037,8515
2020.08.14,9:00,27.034,27.084,26.313,26.392,13658
2020.08.14,10:00,26.392,26.776,26.385,26.718,8915
2020.08.14,11:00,26.715,26.938,26.494,26.636,5962
2020.08.14,12:00,26.641,26.787,26.442,26.594,5303
2020.08.14,13:00,26.588,26.724,26.521,26.718,4411
2020.08.14,14:00,26.718,26.861,26.575,26.725,6116
2020.08.14,15:00,26.724,26.904,26.467,26.478,11022
2020.08.14,16:00,26.478,27.106,26.441,26.848,15558
2020.08.14,17:00,26.843,26.95,26.618,26.81,13616
2020.08.14,18:00,26.814,26.919,26.495,26.635,10166
2020.08.14,19:00,26.637,26.698,25.741,25.856,12359
2020.08.14,20:00,25.855,26.343,25.79,26.247,13314
2020.08.14,21:00,26.252,26.381,26.133,26.275,6514
2020.08.14,22:00,26.273,26.438,26.155,26.385,4045
2020.08.14,23:00,26.391,26.572,26.377,26.423,1460
2020.08.17,1:00,26.539,26.846,26.514,26.747,4252
2020.08.17,2:00,26.746,26.749,26.101,26.148,3638
2020.08.17,3:00,26.149,26.362,26.017,26.324,3643
2020.08.17,4:00,26.324,26.425,25.807,26.027,9681
2020.08.17,5:00,26.026,26.382,25.975,26.254,5832
2020.08.17,6:00,26.255,26.338,26.138,26.288,3442
2020.08.17,7:00,26.287,26.549,26.277,26.414,2755
2020.08.17,8:00,26.414,26.832,26.389,26.747,8650
2020.08.17,9:00,26.746,27.031,26.69,26.875,9470
2020.08.17,10:00,26.878,26.972,26.729,26.848,5486
2020.08.17,11:00,26.845,26.893,26.59,26.714,3930
2020.08.17,12:00,26.711,26.835,26.684,26.796,3242
2020.08.17,13:00,26.795,27.048,26.761,26.919,3556
2020.08.17,14:00,26.923,27.039,26.874,26.983,3950
2020.08.17,15:00,26.987,27.364,26.913,27.187,8359
2020.08.17,16:00,27.186,27.432,27.092,27.323,11467
2020.08.17,17:00,27.323,27.51,27.231,27.33,11215
2020.08.17,18:00,27.331,27.417,27.117,27.366,9618
2020.08.17,19:00,27.367,27.496,27.301,27.432,5754
2020.08.17,20:00,27.435,27.572,27.348,27.434,7704
2020.08.17,21:00,27.432,27.493,27.349,27.404,4671
2020.08.17,22:00,27.404,27.51,27.392,27.477,3100
2020.08.17,23:00,27.483,27.516,27.441,27.488,1210
2020.08.18,1:00,27.495,27.502,27.107,27.294,2199
2020.08.18,2:00,27.295,27.385,27.132,27.332,2227
2020.08.18,3:00,27.331,27.476,27.269,27.45,1969
2020.08.18,4:00,27.45,27.904,27.446,27.827,9367
2020.08.18,5:00,27.827,27.91,27.704,27.801,5498
2020.08.18,6:00,27.803,27.88,27.669,27.799,3808
2020.08.18,7:00,27.8,27.873,27.745,27.797,1843
2020.08.18,8:00,27.797,28.018,27.758,27.962,4533
2020.08.18,9:00,27.962,28.052,27.86,28.039,6901
2020.08.18,10:00,28.034,28.343,27.91,28.194,6075
2020.08.18,11:00,28.19,28.272,28.11,28.18,4405
2020.08.18,12:00,28.179,28.332,28.177,28.272,2849
2020.08.18,13:00,28.272,28.373,28.193,28.318,2523
2020.08.18,14:00,28.313,28.354,27.86,28.094,4737
2020.08.18,15:00,28.094,28.428,28.092,28.379,7366
2020.08.18,16:00,28.382,28.458,28.08,28.117,12079
2020.08.18,17:00,28.116,28.187,27.096,27.617,18867
2020.08.18,18:00,27.619,27.878,27.575,27.803,11580
2020.08.18,19:00,27.798,28.157,27.747,28.055,8562
2020.08.18,20:00,28.054,28.153,27.892,28.042,7522
2020.08.18,21:00,28.044,28.116,27.949,27.983,3261
2020.08.18,22:00,27.985,28.067,27.547,27.78,3999
2020.08.18,23:00,27.78,27.803,27.531,27.66,2413
2020.08.19,1:00,27.75,27.934,27.654,27.903,2006
2020.08.19,2:00,27.901,27.966,27.767,27.938,2132
2020.08.19,3:00,27.935,27.937,27.553,27.779,3160
2020.08.19,4:00,27.777,28.024,27.637,27.711,7864
2020.08.19,5:00,27.711,27.746,27.475,27.68,5675
2020.08.19,6:00,27.684,27.848,27.624,27.699,3321
2020.08.19,7:00,27.699,27.73,27.583,27.664,2588
2020.08.19,8:00,27.658,27.75,27.391,27.46,4814
2020.08.19,9:00,27.462,27.69,27.368,27.545,7719
2020.08.19,10:00,27.549,27.567,27.176,27.369,6068
2020.08.19,11:00,27.366,27.642,27.31,27.557,4381
2020.08.19,12:00,27.557,27.628,27.374,27.404,4272
2020.08.19,13:00,27.401,27.574,27.397,27.46,3625
2020.08.19,14:00,27.453,27.465,27.255,27.38,4647
2020.08.19,15:00,27.377,27.856,27.194,27.796,9178
2020.08.19,16:00,27.801,28.025,27.463,27.594,13815
2020.08.19,17:00,27.599,27.827,27.19,27.293,13974
2020.08.19,18:00,27.298,27.576,27.116,27.42,13367
2020.08.19,19:00,27.42,27.493,27.259,27.439,7929
2020.08.19,20:00,27.444,27.502,27.124,27.4,7634
2020.08.19,21:00,27.399,27.666,26.529,26.843,14500
2020.08.19,22:00,26.842,26.945,26.567,26.728,5660
